# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Mar  1 13:35:16 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN st_spectype:    Spectral Type
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
#
pl_name,st_spectype,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag
TOI-561 c,G9 V,,,,,
TOI-561 c,G9 V,,,,,
TOI-561 c,,,,,,
TOI-561 c,,,,,,
TOI-561 d,G9 V,,,,,
TOI-561 d,,,,,,
TOI-561 d,G9 V,,,,,
TOI-561 e,,,,,,
TOI-561 e,G9 V,,,,,
TOI-561 e,G9 V,,,,,
TOI-564 b,,,,,,
TOI-564 b,,,,,,
TOI-564 b,,,,,,
TOI-5678 b,G7 V,,,,,
TOI-5678 b,,,,,,
TOI-5704 b,,,,,,
TOI-5704 b,,,,,,
TOI-5803 b,,14.5452000,11.2583000,10.5275000,10.2944000,10.5927000
TOI-5803 b,,14.5452000,11.2583000,10.5275000,10.2944000,10.5927000
TOI-615 b,F2 V,,,,,
TOI-615 b,,,,,,
TOI-620 b,,,,,,
TOI-620 b,M2.5 V,,,,,
TOI-622 b,F6 V,,,,,
TOI-622 b,,,,,,
TOI-628 b,,,,,,
TOI-628 b,,,,,,
TOI-640 b,,,,,,
TOI-640 b,,,,,,
TOI-640 b,,,,,,
TOI-672 b,,,,,,
TOI-672 b,,,,,,
TOI-674 b,M2 V,,,,,
TOI-674 b,M2 V,,,,,
TOI-674 b,,,,,,
TOI-677 b,F8,,,,,
TOI-677 b,F8,,,,,
TOI-677 b,F8,,,,,
TOI-677 b,,,,,,
TOI-700 b,,,,,,
TOI-700 b,M2.5 V,,,,,
TOI-700 b,M2 V,,,,,
TOI-700 b,,,,,,
TOI-700 c,,,,,,
TOI-700 c,M2 V,,,,,
TOI-700 c,M2.5 V,,,,,
TOI-700 c,M2 V,,,,,
TOI-700 c,,,,,,
TOI-700 d,,,,,,
TOI-700 d,,,,,,
TOI-700 d,M2.5 V,,,,,
TOI-700 d,M2 V,,,,,
TOI-700 e,,,,,,
TOI-700 e,M2.5 V,,,,,
TOI-712 b,K4.5 V,,,,,
TOI-712 b,,,,,,
TOI-712 c,K4.5 V,,,,,
TOI-712 c,,,,,,
TOI-712 d,K4.5 V,,,,,
TOI-712 d,,,,,,
TOI-715 b,M4,,,,,
TOI-715 b,,,,,,
TOI-733 b,G,,,,,
TOI-733 b,,,,,,
TOI-763 b,,,,,,
TOI-763 b,G,,,,,
TOI-763 c,,,,,,
TOI-763 c,G,,,,,
TOI-776 b,,,,,,
TOI-776 b,M1 V,,,,,
TOI-776 b,M1 V,,,,,
TOI-776 c,,,,,,
TOI-776 c,M1 V,,,,,
TOI-776 c,M1 V,,,,,
TOI-778 b,,,,,,
TOI-778 b,F3 V,,,,,
TOI-784 b,G,,,,,
TOI-784 b,,,,,,
TOI-813 b,G0 IV,,,,,
TOI-813 b,,,,,,
TOI-824 b,K4 V,,,,,
TOI-824 b,K4 V,,,,,
TOI-824 b,K4 V,,,,,
TOI-824 b,,,,,,
TOI-833 b,,,,,,
TOI-833 b,,,,,,
TOI-836 b,,,,,,
TOI-836 b,K V,,,,,
TOI-836 c,,,,,,
TOI-836 c,K V,,,,,
TOI-837 b,,,,,,
TOI-837 b,G0/F9 V,,,,,
TOI-837 b,G0/F9 V,,,,,
TOI-837 b,G0/F9 V,,,,,
TOI-849 b,G,,,,,
TOI-849 b,,,,,,
TOI-858 B b,G0,,,,,
TOI-858 B b,,,,,,
TOI-892 b,,,,,,
TOI-892 b,F,,,,,
TOI-892 b,F,,,,,
TOI-892 b,F,,,,,
TOI-905 b,,,,,,
TOI-905 b,,,,,,
TOI-905 b,,,,,,
TOI-905 b,,,,,,
TOI-908 b,,,,,,
TOI-908 b,G V,,,,,
TOI-913 b,,,,,,
TOI-913 b,,,,,,
TOI-942 b,,,,,,
TOI-942 b,K2.5 V,,,,,
TOI-942 b,,,,,,
TOI-942 b,,,,,,
TOI-942 c,K2.5 V,,,,,
TOI-942 c,,,,,,
TOI-942 c,,,,,,
TOI-954 b,,,,,,
TOI-954 b,,,,,,
TOI-954 b,,,,,,
TOI-969 b,,,,,,
TOI-969 b,K V,,,,,
TOI-969 c,K V,,,,,
TRAPPIST-1 b,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 b,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 b,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 b,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 b,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 b,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 b,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 b,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 c,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 c,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 c,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 c,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 c,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 c,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 d,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 d,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 d,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 d,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 e,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 e,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 e,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 e,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 e,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 f,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 f,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 f,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 f,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 f,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 g,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 g,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 g,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 g,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 h,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 h,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 h,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 h,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TRAPPIST-1 h,,23.3056000,19.6235000,17.9963000,15.0923000,13.4342000
TYC 0434-04538-1 b,,,,,,
TYC 1422-614-1 b,,14.5940000,10.7686000,13.7835000,12.5140000,10.1825000
TYC 1422-614-1 c,,14.5940000,10.7686000,13.7835000,12.5140000,10.1825000
TYC 2187-512-1 b,M1.0 V,,,,,
TYC 3318-01333-1 b,,,,,,
TYC 3667-1280-1 b,,,,,,
TYC 4282-00605-1 b,,15.5213000,11.4620000,10.0120000,9.4342800,9.6588000
TYC 8998-760-1 b,K3 IV,,,,,
TYC 8998-760-1 b,,,,,,
TYC 8998-760-1 c,,,,,,
TYC 8998-760-1 c,,,,,,
Teegarden's Star b,M7.0 V,,,,,
Teegarden's Star c,M7.0 V,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-1 b,K0 V,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-1 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,G0 V,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-2 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,,,,,,
TrES-3 b,G4 V,,,,,
TrES-3 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-4 b,,,,,,
TrES-5 b,,16.1998000,14.3180000,13.5407000,13.3403000,13.1750000
TrES-5 b,,16.1998000,14.3180000,13.5407000,13.3403000,13.1750000
TrES-5 b,,16.1998000,14.3180000,13.5407000,13.3403000,13.1750000
TrES-5 b,,16.1998000,14.3180000,13.5407000,13.3403000,13.1750000
TrES-5 b,,16.1998000,14.3180000,13.5407000,13.3403000,13.1750000
TrES-5 b,,16.1998000,14.3180000,13.5407000,13.3403000,13.1750000
TrES-5 b,,16.1998000,14.3180000,13.5407000,13.3403000,13.1750000
TrES-5 b,,16.1998000,14.3180000,13.5407000,13.3403000,13.1750000
UKIRT-2017-BLG-001L b,,,,,,
USco CTIO 108 b,M7,,,,,
USco1556 b,M3.0 V,,,,,
USco1621 b,M2.5 V,,,,,
UZ For b,,,,,,
UZ For c,,,,,,
V0391 Peg b,,14.1630000,14.2942000,13.3296000,15.0221000,15.2490000
V1298 Tau b,K1,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau b,K0,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau b,,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau b,,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau b,,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau c,,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau c,,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau c,,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau c,K1,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau d,,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau d,K1,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau d,,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau e,K1,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau e,,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V1298 Tau e,,14.9719000,14.6179000,14.1993000,13.8830000,12.8835000
V830 Tau b,,15.9001000,13.4379000,11.6521000,11.0205000,10.9772000
V830 Tau b,,15.9001000,13.4379000,11.6521000,11.0205000,10.9772000
VHS J125601.92-125723.9 b,,,,,,
VHS J125601.92-125723.9 b,,,,,,
VHS J125601.92-125723.9 b,,,,,,
VHS J125601.92-125723.9 b,M7.5,,,,,
VHS J125601.92-125723.9 b,,,,,,
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,F7 V,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-1 b,,14.7529000,12.0359000,11.6092000,11.4791000,13.0695000
WASP-10 b,,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-10 b,,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-10 b,,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-10 b,,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-10 b,,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-10 b,,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-10 b,,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-10 b,,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-10 b,,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-10 b,,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-10 b,K5 V,15.7711000,13.7477000,12.2343000,11.9313000,12.6267000
WASP-100 b,,,,,,
WASP-100 b,,,,,,
WASP-100 b,F2,,,,,
WASP-100 b,F2,,,,,
WASP-100 b,,,,,,
WASP-100 b,,,,,,
WASP-100 b,,,,,,
WASP-100 b,F2,,,,,
WASP-100 b,,,,,,
WASP-101 b,F6,,,,,
WASP-101 b,,,,,,
WASP-101 b,F6,,,,,
WASP-101 b,,,,,,
WASP-101 b,,,,,,
WASP-101 b,,,,,,
WASP-101 b,,,,,,
WASP-101 b,,,,,,
WASP-101 b,F6,,,,,
WASP-103 b,,,,,,
WASP-103 b,F8 V,,,,,
WASP-103 b,,,,,,
WASP-103 b,F8 V,,,,,
WASP-103 b,,,,,,
WASP-103 b,F8 V,,,,,
WASP-103 b,,,,,,
WASP-104 b,,15.6400000,14.6850000,14.5811000,13.4129000,13.2183000
WASP-104 b,,15.6400000,14.6850000,14.5811000,13.4129000,13.2183000
WASP-104 b,,15.6400000,14.6850000,14.5811000,13.4129000,13.2183000
WASP-104 b,,15.6400000,14.6850000,14.5811000,13.4129000,13.2183000
WASP-104 b,G8,15.6400000,14.6850000,14.5811000,13.4129000,13.2183000
WASP-104 b,G8,15.6400000,14.6850000,14.5811000,13.4129000,13.2183000
WASP-104 b,G8,15.6400000,14.6850000,14.5811000,13.4129000,13.2183000
WASP-105 b,K2,,,,,
WASP-105 b,K2,,,,,
WASP-105 b,,,,,,
WASP-105 b,,,,,,
WASP-105 b,K2,,,,,
WASP-106 b,,,,,,
WASP-106 b,,,,,,
WASP-106 b,,,,,,
WASP-106 b,,,,,,
WASP-106 b,F9,,,,,
WASP-106 b,F9,,,,,
WASP-106 b,,,,,,
WASP-107 b,K6,,,,,
WASP-107 b,K6,,,,,
WASP-107 b,,,,,,
WASP-107 b,,,,,,
WASP-107 b,,,,,,
WASP-107 b,,,,,,
WASP-107 b,,,,,,
WASP-107 b,K6,,,,,
WASP-107 b,,,,,,
WASP-107 c,,,,,,
WASP-11 b,,,,,,
WASP-11 b,,,,,,
WASP-11 b,,,,,,
WASP-11 b,K3 V,,,,,
WASP-11 b,,,,,,
WASP-11 b,,,,,,
WASP-11 b,,,,,,
WASP-11 b,,,,,,
WASP-11 b,,,,,,
WASP-11 b,,,,,,
WASP-110 b,,,,,,
WASP-110 b,,,,,,
WASP-110 b,G9,,,,,
WASP-113 b,G1,14.9317000,12.2366000,11.6501000,11.5690000,12.3806000
WASP-113 b,G1,14.9317000,12.2366000,11.6501000,11.5690000,12.3806000
WASP-113 b,G1,14.9317000,12.2366000,11.6501000,11.5690000,12.3806000
WASP-113 b,,14.9317000,12.2366000,11.6501000,11.5690000,12.3806000
WASP-113 b,G1,14.9317000,12.2366000,11.6501000,11.5690000,12.3806000
WASP-113 b,,14.9317000,12.2366000,11.6501000,11.5690000,12.3806000
WASP-114 b,,15.5387000,13.0723000,12.5318000,12.3797000,12.4167000
WASP-114 b,G0,15.5387000,13.0723000,12.5318000,12.3797000,12.4167000
WASP-114 b,G0,15.5387000,13.0723000,12.5318000,12.3797000,12.4167000
WASP-114 b,G0,15.5387000,13.0723000,12.5318000,12.3797000,12.4167000
WASP-114 b,,15.5387000,13.0723000,12.5318000,12.3797000,12.4167000
WASP-117 b,F9,,,,,
WASP-117 b,,,,,,
WASP-117 b,,,,,,
WASP-117 b,,,,,,
WASP-117 b,,,,,,
WASP-117 b,,,,,,
WASP-117 b,F9,,,,,
WASP-117 b,,,,,,
WASP-118 b,,,,,,
WASP-118 b,F6,,,,,
WASP-118 b,F6,,,,,
WASP-118 b,,,,,,
WASP-118 b,F6,,,,,
WASP-118 b,,,,,,
WASP-118 b,,,,,,
WASP-119 b,,,,,,
WASP-119 b,,,,,,
WASP-119 b,G5,,,,,
WASP-119 b,,,,,,
WASP-119 b,G5,,,,,
WASP-119 b,G5,,,,,
WASP-119 b,G5,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-12 b,,,,,,
WASP-120 b,,,,,,
WASP-120 b,F5,,,,,
WASP-120 b,F5,,,,,
WASP-120 b,,,,,,
WASP-120 b,F5,,,,,
WASP-121 b,,,,,,
WASP-121 b,F6 V,,,,,
WASP-121 b,,,,,,
WASP-121 b,,,,,,
WASP-121 b,,,,,,
WASP-121 b,,,,,,
WASP-121 b,,,,,,
WASP-121 b,F6 V,,,,,
WASP-121 b,F6 V,,,,,
WASP-121 b,F6 V,,,,,
WASP-123 b,,,,,,
WASP-123 b,G5,,,,,
WASP-123 b,,,,,,
WASP-123 b,G5,,,,,
WASP-124 b,,,,,,
WASP-124 b,,,,,,
WASP-124 b,F9,,,,,
WASP-124 b,F9,,,,,
WASP-124 b,F9,,,,,
WASP-124 b,F9,,,,,
WASP-126 b,,,,,,
WASP-126 b,,,,,,
WASP-126 b,G2,,,,,
WASP-126 b,G2,,,,,
WASP-126 b,,,,,,
WASP-126 b,,,,,,
WASP-126 b,G2,,,,,
WASP-126 c,,,,,,
WASP-127 b,,,,,,
WASP-127 b,,,,,,
WASP-127 b,,,,,,
WASP-127 b,,,,,,
WASP-127 b,,,,,,
WASP-127 b,,,,,,
WASP-127 b,,,,,,
WASP-129 b,G1,,,,,
WASP-129 b,,,,,,
WASP-129 b,,,,,,
WASP-129 b,G1,,,,,
WASP-13 b,,,,,,
WASP-13 b,,,,,,
WASP-13 b,,,,,,
WASP-13 b,,,,,,
WASP-13 b,,,,,,
WASP-13 b,,,,,,
WASP-13 b,,,,,,
WASP-13 b,,,,,,
WASP-13 b,,,,,,
WASP-130 b,,,,,,
WASP-130 b,G6,,,,,
WASP-130 b,G6,,,,,
WASP-130 b,G6,,,,,
WASP-130 b,,,,,,
WASP-131 b,G0,,,,,
WASP-131 b,,,,,,
WASP-131 b,G0,,,,,
WASP-131 b,G0,,,,,
WASP-131 b,,,,,,
WASP-132 b,K4,,,,,
WASP-132 b,K4,,,,,
WASP-132 b,,,,,,
WASP-132 b,K4,,,,,
WASP-132 b,,,,,,
WASP-132 b,K4,,,,,
WASP-132 b,K4,,,,,
WASP-132 c,K4,,,,,
WASP-132 c,,,,,,
WASP-133 b,G4,,,,,
WASP-133 b,,,,,,
WASP-133 b,G4,,,,,
WASP-133 b,G4,,,,,
WASP-135 b,G5 V,,,,,
WASP-135 b,G5 V,,,,,
WASP-135 b,,,,,,
WASP-135 b,G5 V,,,,,
WASP-135 b,G5 V,,,,,
WASP-135 b,,,,,,
WASP-136 b,,,,,,
WASP-136 b,,,,,,
WASP-136 b,,,,,,
WASP-136 b,,,,,,
WASP-136 b,,,,,,
WASP-138 b,,,,,,
WASP-138 b,,,,,,
WASP-138 b,,,,,,
WASP-138 b,,,,,,
WASP-138 b,,,,,,
WASP-139 b,,,,,,
WASP-139 b,K0,,,,,
WASP-139 b,,,,,,
WASP-139 b,K0,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-14 b,,,,,,
WASP-140 b,,,,,,
WASP-140 b,K0,,,,,
WASP-140 b,,,,,,
WASP-140 b,K0,,,,,
WASP-140 b,K0,,,,,
WASP-141 b,,,,,,
WASP-141 b,,,,,,
WASP-141 b,F9,,,,,
WASP-141 b,F9,,,,,
WASP-141 b,F9,,,,,
WASP-142 b,F8,,,,,
WASP-142 b,,,,,,
WASP-142 b,F8,,,,,
WASP-142 b,,,,,,
WASP-142 b,F8,,,,,
WASP-144 b,K2 V,,,,,
WASP-144 b,K2 V,,,,,
WASP-144 b,,,,,,
WASP-144 b,K2 V,,,,,
WASP-144 b,,,,,,
WASP-145 A b,,,,,,
WASP-145 A b,,,,,,
WASP-145 A b,K2 V,,,,,
WASP-145 A b,K2 V,,,,,
WASP-147 b,G4,,,,,
WASP-147 b,G4,,,,,
WASP-147 b,,,,,,
WASP-147 b,,,,,,
WASP-148 b,,,,,,
WASP-148 b,,,,,,
WASP-148 b,,,,,,
WASP-148 b,,,,,,
WASP-148 b,G,,,,,
WASP-148 c,,,,,,
WASP-148 c,,,,,,
WASP-148 c,G,,,,,
WASP-15 b,,,,,,
WASP-15 b,,,,,,
WASP-15 b,,,,,,
WASP-15 b,F7,,,,,
WASP-15 b,,,,,,
WASP-15 b,,,,,,
WASP-15 b,,,,,,
WASP-15 b,,,,,,
WASP-15 b,,,,,,
WASP-15 b,,,,,,
WASP-15 b,,,,,,
WASP-150 b,,14.9124000,15.0708000,14.7550000,14.3734000,13.2027000
WASP-150 b,F8,14.9124000,15.0708000,14.7550000,14.3734000,13.2027000
WASP-150 b,F8,14.9124000,15.0708000,14.7550000,14.3734000,13.2027000
WASP-151 b,,,,,,
WASP-151 b,G1,,,,,
WASP-151 b,G1,,,,,
WASP-151 b,,,,,,
WASP-151 b,,,,,,
WASP-153 b,G0,15.5386000,13.3000000,12.5399000,12.4093000,13.3446000
WASP-153 b,,15.5386000,13.3000000,12.5399000,12.4093000,13.3446000
WASP-153 b,G0,15.5386000,13.3000000,12.5399000,12.4093000,13.3446000
WASP-153 b,,15.5386000,13.3000000,12.5399000,12.4093000,13.3446000
WASP-153 b,G0,15.5386000,13.3000000,12.5399000,12.4093000,13.3446000
WASP-153 b,G0,15.5386000,13.3000000,12.5399000,12.4093000,13.3446000
WASP-156 b,K3,15.5262000,12.1436000,11.3519000,11.0946000,11.2942000
WASP-156 b,,15.5262000,12.1436000,11.3519000,11.0946000,11.2942000
WASP-156 b,K3,15.5262000,12.1436000,11.3519000,11.0946000,11.2942000
WASP-156 b,,15.5262000,12.1436000,11.3519000,11.0946000,11.2942000
WASP-156 b,K3,15.5262000,12.1436000,11.3519000,11.0946000,11.2942000
WASP-157 b,,,,,,
WASP-157 b,G2 V,,,,,
WASP-157 b,,,,,,
WASP-157 b,,,,,,
WASP-157 b,G2 V,,,,,
WASP-157 b,,,,,,
WASP-157 b,,,,,,
WASP-157 b,G2 V,,,,,
WASP-157 b,,,,,,
WASP-158 b,,14.8961000,12.7100000,12.1477000,12.0377000,13.3330000
WASP-158 b,F6 V,14.8961000,12.7100000,12.1477000,12.0377000,13.3330000
WASP-158 b,F6 V,14.8961000,12.7100000,12.1477000,12.0377000,13.3330000
WASP-159 b,,,,,,
WASP-159 b,F9,,,,,
WASP-159 b,F9,,,,,
WASP-159 b,F9,,,,,
WASP-159 b,,,,,,
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-16 b,,13.8907000,12.1798000,11.2881000,11.1118000,11.8279000
WASP-160 B b,,,,,,
WASP-160 B b,K0 V,,,,,
WASP-160 B b,,,,,,
WASP-160 B b,K0 V,,,,,
WASP-161 b,,,,,,
WASP-161 b,,,,,,
WASP-161 b,,,,,,
WASP-161 b,,,,,,
WASP-161 b,,,,,,
WASP-162 b,,,,,,
WASP-162 b,K0,,,,,
WASP-162 b,K0,,,,,
WASP-162 b,,,,,,
WASP-163 b,,15.5364000,14.9501000,12.2761000,11.9751000,12.7343000
WASP-164 b,G2 V,,,,,
WASP-164 b,,,,,,
WASP-164 b,G2 V,,,,,
WASP-164 b,,,,,,
WASP-164 b,G2 V,,,,,
WASP-165 b,G6,,,,,
WASP-165 b,,,,,,
WASP-165 b,,,,,,
WASP-165 b,G6,,,,,
WASP-166 b,F9 V,,,,,
WASP-166 b,F9 V,,,,,
WASP-166 b,F9 V,,,,,
WASP-166 b,,,,,,
WASP-167 b,F1 V,,,,,
WASP-167 b,F1 V,,,,,
WASP-167 b,F1 V,,,,,
WASP-167 b,,,,,,
WASP-167 b,,,,,,
WASP-167 b,F1 V,,,,,
WASP-168 b,F9 V,,,,,
WASP-168 b,,,,,,
